Museum,Specimen _Number,Species,Subspecies,Clade,Sex,Elevation,Body Mass (g),Body _Length _(mm),Head _Length _(mm),Bill Length (mm),Bill Width1 (mm),Bill Width2 (mm),Bill Width3 (mm),Bill Depth1 (mm),Bill Depth2 (mm),Bill Depth3 (mm),Proximal Bill Cross-Sectional_ Area (mm2),Mid-Length Bill Cross-Sectional Area (mm2),Distal Bill Cross-Sectional Area (mm2),Wing Length (mm),Primary 1 (mm),Primary 2 (mm),Primary 3 (mm),Primary 4 (mm),Primary 5 (mm),Primary 6 (mm),Primary 7 (mm),Primary 8 (mm),Primary 9 (mm),Width of Primary 1,Width of Primary 9,Tibiotarsus Width (mm),Tarsometatarsus Length (mm),Tarsometatarsus Width (mm),Digit 1 (mm),Digit 2 (mm),Digit 3 (mm),Digit 4 (mm),Ungual 1 (mm),Ungual 2 (mm),Ungual 3 (mm),Ungual 4 (mm),Central rectrix (mm),Lateral Retrices,Isometric Size Index,Wing Pointedness Index,Wing Convexity Index,Country,State/Province,Region,Locality,Preparation,Latitute (o South),Longitude (o West),Elevation1,Prin1 2,Prin2 2,Prin3 2,Prin4 2,Prin5 2,Species,Museum,Specimen_Number,D15N,D13C,Prct_Nitrogen,Prct_Carbon,C_N_Ratio, ?18O,Species,Museum,Specimen_Number,Isotope_Samp_ID,dDa,[H]a,,dDb,[H]b,Mean_dD
AMNH,174159,atacamensis,,Large,female,12400-14000 ft,,205,49.24,21.44,5.88,2.24,0.78,5.35,4.33,1.14,98.8282217,30.47093547,2.793504188,113.46,64.03,79.5,54.59,68.34,64.89,62.02,59.52,54.74,52.52,7.23,13.58,2.82,33,2.19,21.41,19.27,27.99,20.15,9.86,7.49,7.56,6.31,77.19,65.32,-1.033730169,0.437373674,-1.173213776,Peru,Prov Junin,,Chipa,Skin: Whole,-10.7,-75.95,3780,4.512697576,-0.571412098,-0.07109311,-2.077159968,1.509973515,ata,AMNH,174159,10.663687600,-21.460880000,13.389152600,44.020555400,3.287777555,1.152024622,ata,AMNH,174159,,,,Ata A174159b,-131.917,5.2790872,-131.917
AMNH,793177,atacamensis,,Large,female,4000 m,49,202,43.53,18.98,5.44,2.55,1.5,5.53,4.12,1.74,94.50916012,33.00557242,8.199556826,112.37,63.06,78.57,79.24,78.81,75.14,69.08,64.37,61.51,58.23,8.15,13.46,2.52,32.43,1.74,20.72,18.03,26.92,19.3,9.24,5.8,6.63,5.7,81.64,60.78,-0.848371647,0.851713581,0.816201283,Bolivia,Dept. La Paz,,"Prov. Pacajes, 5 Km. S. of Balliviau",Skin: Whole,-16.493,-68.176,4000,2.193788875,-0.168499914,-0.091620093,-0.105381522,0.136029193,ata,AMNH,793177,10.756445800,-19.051570000,13.786683800,45.209633700,3.279224675,3.067845,ata,AMNH,793177,ATA A793117a,-127.307,5.6141162,Ata A793117b,-121.201,5.3226661,-124.254
AMNH,798897,atacamensis,,Large,female,14000 ft.,54.7,204,47.38,19.87,5.13,2.16,1.09,4.38,3.5,1.17,70.58970197,23.75044046,4.006473111,105.94,61.1,72.13,74.49,73.49,70.86,67.64,62.95,59.99,58.93,7.54,10.35,2.83,32.29,2.21,19.26,18.57,26.74,19.42,9.49,5.86,6.66,6.02,83.84,67.68,-0.92305309,0.999368765,0.258724896,Peru,Cerrode Pasco,,35 rd. Km NW Cerrode Gordo,Skin: Whole,-10.686,-76.262,4267,2.612299545,-1.337731438,-0.018900018,-0.083432815,0.491827321,ata,AMNH,798897,8.966112800,-23.841625000,14.339404200,45.443612600,3.169142313,2.8538125,ata,AMNH,798897,ATA A798897a,-112.827,5.9008217,Ata A798897b,-101.081,5.5160174,-106.954
FMNH,53227,atacamensis,,Large,m,2230m,,218,51.67,16.57,4.73,2.24,0.94,4.7,3.78,1.29,69.84074628,26.60049332,3.809495252,102.59,64.77,75.53,76.76,77.1,76.19,73.06,68.88,65.19,62.57,7.48,12.37,2.27,30.7,1.77,19.32,18.48,25.48,19.38,10.48,6.45,7.75,6.41,80.53,69.81,-0.821808946,1.195422586,-0.101541521,Argentina,Jujuy,,Maimara,,-23.624,-65.409,2230,2.832934282,-0.92411481,-0.586213611,-1.153773492,0.42270804,,,ata-f53227,11.8,-24.4,13.0,44.6,3.5,,,,,,,,,,,
FMNH,53228,atacamensis,,Large,f,2230m,,215,50.44,18.26,4.45,2.29,1.13,4.48,3.86,1.33,62.63079114,27.7697941,4.721499599,101.08,60.86,74.06,75.86,75.27,74.66,71.43,66.59,63.24,61.65,8.14,12.12,2.41,32.43,1.65,17.96,18.8,26.92,20.12,9.76,5.85,7.57,6.33,80.25,75.99,-0.867274961,1.283806297,0.281526679,Argentina,Jujuy,,Maimara,,,,2230,3.007820817,-1.736150316,-0.393079161,-0.331491345,-0.172121459,,,,,,,,,,,,,,,,,,,
FMNH,61266,atacamensis,,Large,f,7500f,,192,46.21,15.56,4.23,2.32,0.98,4.35,3.66,1.2,57.80687562,26.67589154,3.694512961,106.24,72.14,81.93,83.88,82.74,81.83,79.49,74.39,70.71,66.68,7.12,11.52,2.48,34.79,1.74,18.93,18.13,29.99,15.95,9.72,5.4,6.27,5.25,82.13,68.08,-0.689013866,1.085239063,-0.308158938,Chile,Antofagasta,,Rio Loa,,-22.245,-68.61,2286,1.487364233,-1.808859394,-0.40230689,-0.980895452,0.52079525,,,ata-f61266,7.7,-17.7,13.5,43.7,3.3,,,,,,,,,,,
FMNH,61267,atacamensis,,Large,m,10500f,,187,46.93,17.93,5.12,2.14,0.83,4.59,3.6,1.21,73.82994063,24.2028298,3.155101502,103.83,65.7,75.38,73.47,75.06,66.7,62.27,62.32,61.54,60.79,7.6,12.63,2.4,31.04,1.78,18.77,14.85,25.88,16.87,9.21,6.2,6.77,5.09,81.85,70.95,-0.921869304,0.559916455,-0.555411408,Chile,Antofagasta,,San Pedro,,-21.883,-68.4,3200,1.060171705,-1.462349558,0.272698747,-0.953417493,0.418328275,,,ata-f61267,8.2,-16.0,13.8,44.6,3.3,,,,,,,,,,,
FMNH,61268,atacamensis,,Large,m,12600f,,195,49.28,17.93,5.1,2.27,0.96,4.42,3.74,1.31,70.8177816,26.67149331,3.950866921,108.26,69.54,80.65,82.37,80.83,80.06,76.25,68.14,65.97,65.2,7.65,12.36,2.55,31.3,1.86,19.11,17.94,27.45,19.39,9.06,6.36,7.57,6.25,80.82,69.77,-0.752648018,0.874158329,0.286361102,Chile,Antofagasta,,"San Pedro, 20 mi E",,-21.883,-68.4,3840,2.706699435,-1.123633401,-0.007272247,-0.195771801,0.127511065,,,ata-f61268,8.3,-17.0,13.7,44.4,3.3,,,,,,,,,,,
FMNH,61269,atacamensis,,Large,f,11600f,,194,48.25,17.92,4.25,2.14,0.92,4.76,3.93,1.86,63.55441938,26.42142254,5.375893349,107.92,69.09,79.91,80.46,79.73,77.82,73.98,68.58,64.22,62.06,7.06,11.19,2.28,33.33,1.88,18.86,17.19,27.01,17.98,9.09,6.38,7.55,6.19,85.15,72.7,-0.778749857,0.817352099,0.148564725,Chile,Tarapaca,,Putre,,-18.197,-69.588,3536,2.470279337,-1.401965036,0.131993922,-0.206111098,0.034849827,,,ata-f61269,10.4,-19.3,13.4,43.8,3.3,,,,,,,,,,,
FMNH,61270,atacamensis,,Large,m,14610f,,197,47.82,17.22,3.64,2.03,1.03,4.73,4.14,1.56,54.08942904,26.40257298,5.047911076,111.72,67.15,83.87,84.36,85.31,84.9,79.95,72.75,68.19,65.19,7.39,13.05,2.37,32.95,2.05,17.36,17.73,26.59,19.87,9.44,5.92,6.51,5.97,82.2,71.84,-0.696208932,1.203263269,0.799299779,Bolivia,Potosi,,Silala,,-19.583,-65.756,4316,1.8743091,-1.702404467,-0.12395167,0.53825295,-0.063660881,,,ata-f61271,7.5,-15.5,13.8,44.8,3.3,,,,,,,,,,,
FMNH,66240,atacamensis,,Large,f,,,183,47.15,16.03,4.15,2.19,1.05,4.84,4,1.32,63.10203004,27.52035165,4.354247418,105.16,62.3,76.78,76.57,76.38,75.61,72.86,67.86,63.33,60.96,8.02,13.35,2.24,31,1.96,18.19,17.63,26.95,18.62,9.47,5.06,8.11,5.51,76.67,65.7,-0.840088389,1.200330061,0.31077741,Peru,Pasco,,Cerro de Pasco,,-10.686,-76.262,4312,1.329887445,-1.142146514,-0.558687255,-0.395668012,0.579597902,,,ata-f66240,11.9,-23.9,13.5,43.7,3.3,,,,,,,,,,,
FMNH,120655,atacamensis,,Large,f,13500f,,199,48.46,17.17,5.16,2.39,1.12,5,4.36,1.68,81.05309046,32.73665209,5.911220737,111.97,67.23,82.61,83.72,84.02,82.73,78.48,69.97,66.83,64.83,7.29,11.46,2.71,33.76,1.79,18.39,19.23,27.13,18.97,9.5,5.98,6.63,6.05,83.91,72,-0.724179805,1.074586725,0.787860015,Peru,Arequipa,,Sumbay,,-15.993,-71.374,4115,2.958735159,-1.337189424,-0.01605907,0.295808068,-0.288449993,,,ata-f120655,16.9,-17.9,14.2,45.5,3.2,,,,,,,,,,,
FMNH,120656,atacamensis,,Large,m,8000f,,201,47.58,16.22,4.32,2.23,1.01,4.33,3.51,1.32,58.76537554,24.59018818,4.188371326,109.28,68.06,82.96,83.42,83.08,81.57,75.98,69.37,64.07,62.96,7.22,12.9,2.2,31.58,1.73,19.36,16.35,26.68,18.58,9.05,5.2,6.56,4.99,83.2,72.89,-0.743215212,0.857916709,0.84564171,Peru,Arequipa,,Yura,,-16.254,-71.681,2438,0.829735429,-1.07876868,0.304554781,0.602175218,-0.445797942,,,ata-f120656,9.0,-20.3,14.5,45.9,3.2,,,,,,,,,,,
FMNH,120657,atacamensis,,Large,f,8000f,,205,49.65,17.23,4.89,2.28,1.09,4.74,4.22,1.48,72.81771948,30.22714788,5.068017269,110.56,67.88,81.09,82.15,81.29,80.47,76.32,69.07,64.13,62.34,6.51,11.66,2.53,34.83,1.67,18.79,15.25,26.73,18.47,8.9,6.24,7.3,6.13,85.05,77.84,-0.758050452,0.912116624,0.619281093,Peru,Arequipa,,Yura,,-16.254,-71.681,2438,2.682227753,-1.609664628,0.281174979,0.391479866,-0.566573576,,,ata-f120657,8.1,-20.5,13.7,44.5,3.3,,,,,,,,,,,
FMNH,180024,atacamensis,,Large,f,4350m,,219,48.7,15.21,4.06,2.07,1.03,5.04,4.31,1.43,64.28452551,28.02834718,4.627251819,109.27,68.89,83.16,84.97,84.14,83.74,78.56,73.53,69.57,68.14,7.26,12.51,2.55,31.31,2.29,19.58,17.3,28.73,18.87,9.96,7.02,7.89,6.23,81.18,69.47,-0.693454699,1.152986001,0.35067043,Bolivia,Oruro,,Mt Sajama,,-18.105,-68.879,4350,2.906763203,-0.787131013,-0.328442416,-0.29431186,0.57690024,,,ata-f180024,11.6,-21.6,14.1,45.4,3.3,,,,,,,,,,,
FMNH,180025,atacamensis,,Large,m,4200m,,205,50.1,17.73,3.7,1.82,0.87,4.58,,,53.23742911,0,0,110.07,69.81,80.63,81.83,80.61,78.84,75.19,69.24,65.83,63.65,7.44,9.19,2.73,31.37,1.97,18.56,19.29,28.51,20.02,8.33,6.19,6.99,5.9,82.87,79.79,-0.756536882,0.856903107,0.105220414,Bolivia,La Paz,,Esperanza,,-15.3,-68.017,4200,2.18424107,-2.453077567,0.405123393,0.402335795,-0.199390893,,,ata-f180025,10.6,-15.8,14.2,45.7,3.2,,,,,,,,,,,
FMNH,180026,atacamensis,,Large,m,3085m,,222,51.79,16.28,3.85,2.07,1.1,4.62,3.62,1.23,55.87950853,23.54121039,4.25057486,108.79,69.62,82.61,83.95,83.77,82.6,77.38,71.99,64.48,60.84,8.13,12.13,2.52,32.55,1.59,18.88,17.77,28.02,18.61,8.77,5.63,6.49,5.11,85.27,76.62,-0.721640334,0.892543148,0.677736231,Bolivia,Cochabamba,,Cuchicanchi,,-17.362,-66.193,3085,1.811040577,-1.810687316,0.43268271,0.65270595,-0.778830666,,,ata-f180026,14.2,-19.7,14.1,45.6,3.2,,,,,,,,,,,
FMNH,180028,atacamensis,,Large,m,3600m,,207,50.57,17.53,4.05,2.02,0.93,4.4,3.78,1.45,55.98318109,23.98794487,4.236437693,107.44,63.2,76.76,79.34,78.39,77.77,74.38,69.22,64.47,61.91,7.71,12.21,2.12,31.95,1.7,18.36,16.66,27.92,18.45,8.82,6.51,7.38,6.02,81.1,65.66,-0.807874323,1.245296396,0.450112812,Bolivia,Cochabamba,,Vacas,,-17.577,-65.581,3600,1.853057741,-1.686220686,-0.465743904,-0.120898462,-0.075628981,,,ata-f180028,12.9,-18.8,13.8,44.8,3.3,,,,,,,,,,,
FMNH,180029,atacamensis,,Large,m,3600m,,219,49.03,15.6,5.01,2.1,0.71,5.02,3.63,1.76,79.01168356,23.9483608,3.92573418,114.91,69.21,85.81,88.64,86.77,86.44,80.89,74.66,71.25,69.28,6.65,13.05,2.22,31.38,1.6,18.46,17.09,27.1,18.91,9.02,5.74,7.32,5.79,88.69,75.53,-0.652011341,1.189503144,0.655843916,Bolivia,Cochabamba,,Tiraque,,-17.422,-65.722,3600,2.127595485,-1.72223997,-0.028148908,0.34752359,-0.632726104,,,ata-f180029,12.5,-20.3,13.7,44.3,3.3,,,,,,,,,,,
FMNH,180030,atacamensis,,Large,m,3400m,,205,50.29,16.9,3.56,1.99,0.84,4.71,4.2,1.23,52.67696898,26.2574314,3.24589353,108.86,67.05,79.77,81.18,78.84,78.31,72.85,65.97,61.62,60.04,7.72,13.08,2.24,31.28,1.69,18.85,17.33,27.48,18.87,9.41,5.88,7.15,6.01,80.8,68.87,-0.804134064,0.739516619,0.704382607,Bolivia,Cochabamba,,Tiraque,,-17.422,-65.722,3400,1.718270044,-0.700870609,0.161665735,0.219447739,-0.246448188,,,ata-f180030,11.9,-18.3,13.7,44.2,3.3,,,,,,,,,,,
FMNH,180031,atacamensis,,Large,f,3600m,,204,51.3,16.61,3.51,2.11,1.03,5.02,3.91,1.11,55.35549087,25.91845355,3.591782881,105.95,66.2,78.58,80.63,79.82,75.2,69.47,66.1,62.69,57.6,7.61,14.98,2.55,32.15,1.78,18.54,18.33,28.06,21.49,9.49,6.17,7.45,6.17,79.94,66.42,-0.821628864,0.763544118,0.449951763,Bolivia,Cochabamba,,Tiraque,,-17.422,-65.722,3600,2.608630643,-0.889046366,0.043833038,-0.055470334,0.114791424,,,ata-f180031,13.0,-19.1,14.0,45.6,3.3,,,,,,,,,,,
FMNH,180032,atacamensis,,Large,f,3600m,,213,51.06,18.8,5.2,2.18,1.17,5.13,4.2,1.46,83.80512563,28.76442234,5.366468571,109.75,83.21,82.94,83.86,85.07,84.03,79.41,72.69,68.99,66.66,8.64,14.31,2.45,32.79,1.81,19.65,18.97,29.01,18.63,10.27,6.31,8,5.61,85.47,71.54,-0.656345565,0.4889348,-0.713944329,Bolivia,Cochabamba,,Tiraque,,-17.422,-65.722,3600,3.65106223,-0.889836071,0.238722223,-1.335020741,0.490285111,,,,,,,,,,,,,,,,,,,
FMNH,208246,atacamensis,,Large,m,3500m,,208,49.46,17.43,4.01,2.07,0.93,4.83,3.8,0.76,60.84730899,24.71176781,2.220477688,111.71,69.5,85.7,86.55,85.81,84.8,79.13,74.48,67.85,65.46,7.28,12.08,2.63,31.45,2.05,19.92,18.67,26.9,18.22,8.24,6.04,7.11,5.74,83.85,77.03,-0.676949757,1.033432445,0.690443818,Peru,Cuzco,,Ocongate River,,-13.633,-71.398,3500,2.372801335,-1.663164541,0.249610901,0.708550369,-0.313368098,,,,,,,,,,,,,,,,,,,
FMNH,250332,atacamensis,,Large,f,13000f,,209,43.44,14.12,4.36,1.9,1.02,4.4,3.75,1.34,60.26831347,22.38384766,4.293928839,106.21,63.36,76.12,78.35,77.96,77,74.3,69.3,65.75,63.15,7.14,11.31,2.1,32.6,1.98,19.66,18.75,28.08,19.17,9.62,6.83,7.57,6.19,87.92,76.23,-0.810332093,1.301577907,0.174807709,Bolivia,Oruro,,Playa Verde,,-17.067,-66.349,4004,2.595335172,-1.422322665,-0.42375378,-0.445554718,0.159326289,,,,,,,,,,,,,,,,,,,
FMNH,278455,atacamensis,,Large,,3500m,,203,47.16,16.82,4.03,2.02,0.95,4.41,4.04,1.06,55.83332712,25.63790933,3.163583802,104.34,66.83,80.76,82.15,82.32,81.23,77.26,71.76,68.24,65.16,7.88,12.88,2.08,32.13,1.84,19.14,16.58,24.92,19.3,9.12,5.59,7.33,6.25,80.42,68.74,-0.734674679,1.208469604,0.308038277,Argentina,Salta,,Lago de Brealito,,-25.293,-66.363,3500,1.440514033,-1.350279021,-0.466320566,-0.354745825,0.319680733,,,,,,,,,,,,,,,,,,,
FMNH,293840,atacamensis,,Large,m,7400f,57,203,49.8,18.46,4,2.25,0.98,4.74,3.98,1.79,59.56459671,28.13296221,5.510981833,110.52,62.28,77.56,78.91,78.02,76.68,72.01,64.86,61.4,58.72,8.15,13.52,2.61,33.63,1.7,19.62,18.84,30.6,19.8,9.66,6,7.49,6.13,80.25,67.8,-0.843309383,1.003709056,0.931031596,Bolivia,Tarija,,"Tarija, 67 km E",,-21.531,-64.731,2256,3.164686078,-0.689311838,-0.127741922,0.285681334,-0.288250937,,,,,,,,,,,,,,,,,,,
FMNH,299148,atacamensis,,Large,f,,,214,49.15,16.28,5.45,2.19,0.89,4.49,3.83,1.41,76.87634303,26.3507367,3.942384621,108.24,66.47,79.99,81.7,81.25,80.36,76.2,70.84,66.58,63.75,7.41,11.99,2.16,33.35,2.17,19.02,19.74,27.56,20.5,9.09,6.67,8.05,6.09,84.51,72.78,-0.753882248,1.142446249,0.377313548,Peru,Arequipa,,Acari,,-15.438,-74.618,1570,3.39943346,-1.479827528,-0.237735521,0.008425929,0.226977941,,,,,,,,,,,,,,,,,,,
LSUMZ,64121,atacamensis,,Large,F,,54,208,49.35,18.11,4.76,1.92,0.91,4.77,4.09,1.25,71.33048952,24.67029879,3.573561643,107.19,67.75,81.22,82.4,82.32,81.19,78.3,71.36,67.15,64.92,6.95,11.57,2.97,31.77,1.98,19.34,18.7,27.02,20.54,10.29,6.06,7.47,6.13,85.74,73.63,-0.732128576,1.118047863,0.380413505,Peru,Junin Dept.,,Paca,Study Skin,,,3250,3.458267094,-1.097333357,-0.063017697,-0.120069961,0.05927322,,,,,,,,,,,,,,,,,,,
LSUMZ,75200,atacamensis,,Large,F,,54,200,46.9,13.9,4.31,1.96,0.97,4.42,3.67,1.39,59.84796837,22.59810428,4.235809375,104.49,65,75.74,77.45,77.83,77.41,73.72,68.76,65.46,62.74,7.68,13.6,2.15,32.98,2.02,18.98,19.27,28.1,18.94,8.53,6.37,7.93,6.06,78.32,67.13,-0.811614298,1.202179154,0.015991091,Peru,Junin Dept.,,1 km above Paccha Carretera Central,Study Skin,,,3500,2.018239545,-1.683210643,-0.606523377,-0.606776965,0.704653749,,,,,,,,,,,,,,,,,,,
LSUMZ,84661,atacamensis,,Large,F,,,209,48.34,19.84,4.37,1.78,0.93,5.51,4.36,0.73,75.64546703,24.38127227,2.132827253,115.81,70.94,86.91,89.81,84.11,78.24,71.55,68.6,66.11,64.34,8.09,14.15,2.43,31.68,1.96,18.57,18.84,27.62,19.84,8.17,6.53,6.91,6,85.05,70.61,-0.723465273,0.502669009,0.612905779,Peru,Lima Dept.,,10 km E by rd. Huinco,Study Skin,,,2377,2.635690663,-1.295883302,0.618662002,0.692967763,-0.291558159,,,,,,,,,,,,,,,,,,,
LSUMZ,86076,atacamensis,,Large,F,,52,202,46.96,17.14,4.34,2.06,1.1,4.76,3.77,1.56,64.90027767,24.39823687,5.390972994,110.18,66.71,79.7,80.29,80.89,79.19,74.87,67.66,64.05,62.36,7.37,12.91,2.4,31.07,2,18.23,19.21,27.2,18.49,10.13,6.2,7.44,5.5,81.77,71.09,-0.781869905,0.948245259,0.567162833,Peru,Ancash Dept.,,31 km (by rd.) E Pariacoto,Study Skin,,,2743,2.127004476,-0.829805092,-0.0324462,0.013570237,0.039665611,,,,,,,,,,,,,,,,,,,
LSUMZ,86077,atacamensis,,Large,M,,53,209,48.51,15.83,4.43,1.83,1.09,4.54,3.37,1.39,63.18433977,19.37451605,4.759827029,114.23,73,86.29,88.17,86.84,84.92,79.14,72.32,67.97,65.24,8,12.43,2.14,32.82,1.79,18.55,19.02,25.4,19.14,9.26,6.12,6.8,5.34,83.35,81.12,-0.664647193,0.789539401,0.615284007,Peru,Ancash Dept.,,31 km (by rd.) E Pariacoto,Study Skin,,,2743,1.801355414,-1.468539555,0.430145632,0.45150183,-0.562057247,,,,,,,,,,,,,,,,,,,
LSUMZ,86078,atacamensis,,Large,F,,51,209,48.31,18.11,4.68,1.98,1.05,4.89,4.19,1.39,71.8959762,26.06328097,4.585154478,108.15,62.16,76.67,78.22,76.52,76.48,71.99,66.19,63.2,60.69,7.79,14.05,2.46,32.37,1.87,17.98,17.58,26.45,19.68,8.85,6.18,6.76,6.19,83.45,70.51,-0.841891316,1.138752921,0.538415391,Peru,Ancash Dept.,,31 km (by rd.) E Pariacoto,Study Skin,,,2743,2.318840985,-1.815528976,-0.118171584,0.22017848,-0.097677278,,,,,,,,,,,,,,,,,,,
LSUMZ,98225,atacamensis,,Large,M,,,214,49.84,18.41,4.29,2.03,1.05,4.65,4.06,1.31,62.67006105,25.89237833,4.321260695,112.15,63.74,81.94,83.62,82.16,81.54,76.03,70.33,64.75,61.69,7.9,12.99,2.51,29.88,1.73,18.68,18.27,28.35,19.21,8.72,5.69,7.43,5.66,86.76,76.83,-0.756015895,1.155502762,1.079392129,Peru,Ayacucho Dept.,,"Huanta, 4 km E Chola",Study Skin,,,2700,2.485576798,-1.57264812,0.217022314,1.043418996,-0.932984466,,,,,,,,,,,,,,,,,,,
LSUMZ,98226,atacamensis,,Large,F,,,230,51.69,18.4,4.64,2.27,1.2,5.16,4.48,1.31,75.21726795,31.94874065,4.938583651,112.58,63.64,81.18,80.56,81.05,80.23,76.34,69.02,64.97,62.27,8.24,8.42,3.21,31.59,1.9,20.13,21.39,30.55,19.68,9.44,6.53,7.68,6.81,82.4,69.93,-0.773693448,1.180092266,0.838784652,Peru,Ayacucho Dept.,,"Huanta, 4 km E Chola",Study Skin,,,2700,4.654931013,-0.868699871,-0.17220505,0.243582817,-0.182682406,,,,,,,,,,,,,,,,,,,
LSUMZ,101938,atacamensis,,Large,M,,47,209,51.41,18.66,4.18,1.95,1.2,4.81,4.1,1.37,63.16423357,25.11703327,5.164778323,116.02,68.82,84.45,85.02,84.43,83.47,78.99,70.74,66.46,63.09,8.54,11.46,2.31,32.34,1.82,20.18,19.01,28.18,19.91,9.49,6.3,7.42,6.23,83.17,72.09,-0.706868287,0.960422904,0.808630144,Bolivia,La Paz Dept.,,Pongo,Study Skin,,,3750,3.155807061,-0.771649071,0.059261368,0.310451969,-0.359620043,,,,,,,,,,,,,,,,,,,
LSUMZ,162445,atacamensis,,Large,M,,,208,46.67,16.99,4.46,1.87,1.24,4.39,3.77,1.38,61.5104992,22.14791405,5.375893349,101.21,60.75,75.69,77.58,77.66,76.23,72.99,69.09,67.6,65.6,6.74,11.75,2.64,29.99,1.71,15.75,16.35,26.18,15.88,8.25,5.78,6.79,5.15,85.34,70.74,-0.823101189,1.495670097,0.139736064,Chile,Tarapacá Region,,"Dept. Arica, Putre",Study Skin,,,,0.657589254,-3.170530494,-0.368868614,0.023041069,-0.214417302,,,,,,,,,,,,,,,,,,,
NMNH,90568,atacamensis,,Large,Male,,,217,47.96,16.69,4.21,2.19,0.97,4.77,4.11,0.94,63.08852119,28.27716132,2.864504182,114,67.23,85.54,85.8,85.32,84.55,77.62,70.47,65.56,65.33,7.44,10.42,2.1,33.59,2.15,19.42,18.58,27.37,20.2,9.64,6.41,8.16,6.79,80.64,72.8,-0.709870021,0.958975055,1.187872455,Argentina,,Pampas,Pampas,Skin: Whole,-32.677,64.317,628,3.085306642,-0.317101665,-0.069716166,0.668166939,-0.073866945,ata,NMNH,90568,6.072655400,-21.143710000,13.706012100,44.651376300,3.257794899,0.3279925,ata,NMNH,90568,ATA N090568a,-143.162,5.4641902,Ata N090568b,-135.254,5.3672788,-139.208
NMNH,273171,atacamensis,,Large,Male,10000 ft,,206,48.85,17.97,4.37,2.13,1.01,5.05,4.35,1.73,69.33023748,29.10842673,5.489304844,99.34,71.32,85.11,87.28,86.93,83.18,78.47,73.43,70.67,66.98,8.11,9.64,2.49,32.74,1.9,18.89,17.3,26.56,17.39,8.3,5.98,6.85,5.68,83.25,78.8,-0.668393428,0.993558745,0.312868914,Peru,Cusco,,Chospyoc,Skin: Whole,-13.5,71.967,3048,2.207078224,-2.095625551,0.252295699,0.273384273,-0.26985992,ata,NMNH,273171,14.437849200,-19.085060000,13.592481800,43.374132500,3.191038483,0.650815,ata,NMNH,273171,ATA N273171a,-141.845,5.4130175,Ata N273171b,-137.412,5.2625206,-139.629
,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ata,NMNH,273547,8.578124200,-21.541650000,13.619036400,43.976986100,3.229082059,0.3161675,ata,NMNH,273547,ATA N273547a,-133.513,5.4737746,Ata N273547b,-127.095,5.2986757,-130.304
NMNH,273548,atacamensis,,Large,Male,,,217,43.8,18.24,4.25,2.4,0.99,4.96,4.49,1.5,66.22477314,33.85380244,4.665265091,120.41,66.09,78.75,78.1,77.39,72.78,66.32,61.77,53.15,50.94,7.17,10.69,2.46,33.41,2.18,18.38,18.01,27.69,19.83,8.36,5.92,6.58,5.47,82.16,68.04,-0.897563924,0.201550623,1.25755975,Peru,,,Pisac,Skin: Whole,-13.417,71.85,3014,1.717923216,-0.41260053,0.972576565,1.397757399,-0.192933058,ata,NMNH,273548,12.524836000,-19.993230000,13.408597100,43.163529000,3.219093592,-0.649935,ata,NMNH,273548,ATA N273548a,-134.4,5.513736,Ata N273548b,-123.087,5.2242756,-128.744
NMNH,273549,atacamensis,,Large,Male,,,213,47.16,17.29,4.39,2.05,0.98,4.73,3.85,1.45,65.23422897,24.79502002,4.464203161,106.51,68.84,84.32,84.98,84.33,82.12,75,70.31,68.08,63.7,6.81,10.08,2.32,24.44,1.58,18.41,17.66,27.81,16.89,8.44,6.04,7.3,5.79,86.58,68.57,-0.716708943,0.925867542,0.529391046,Peru,Cusco,,Calca,,-13.317,71.95,2920,1.114461744,-1.151081423,0.15526339,0.196060903,-0.521552702,ata,NMNH,273549,10.270712000,-20.141965000,13.142331000,42.894524000,3.263844443,-0.1875775,ata,NMNH,273549,ATA N273549a,-128.548,5.4525323,Ata N273549b,-118.618,5.3232089,-123.583
NMNH,273550,atacamensis,,Large,Female,,,204,47.55,15.78,4.52,2.34,1.11,4.82,3.98,1.64,68.44399419,29.2582807,5.718955267,110.36,71.16,85.07,86.28,85.28,84.44,81.04,75.85,70.84,68.16,7.21,8.71,2.25,30.87,1.93,19.23,16.31,26.36,17.45,8.87,5.13,7.09,5.89,79.37,73.77,-0.658781982,1.12813574,0.173589003,Peru,Cusco,,Calca,Skin: Whole,-13.317,71.95,2920,1.296878247,-1.533442785,-0.172766137,-0.278708185,0.317189784,ata,NMNH,273550,9.251369200,-22.559155000,13.651020500,44.394093500,3.252071411,-1.7059075,ata,NMNH,273550,ATA N273550a,-134.524,5.4365357,Ata N273550b,-128.459,5.304453,-131.492
NMNH,,atacamensis,,Large,Female,,48.6,189,48.24,19.1,4.37,2.29,0.93,4.85,4.21,0.72,66.5844855,30.28778061,2.103610441,95.97,55.48,66.7,67.78,67.02,66.22,65.82,59.68,56.83,53.78,7.07,11.37,2.65,30.48,2.08,18.32,16.51,24.53,14.66,7.89,5.36,5.89,4.9,70.98,64.65,-1.036019827,1.253352631,0.120024678,,,,,Skeleton: Whole; Skin: Partial: boneless spread wing,,,,0.077383279,-2.257908882,-0.439977466,-0.240267628,0.652444309,,,,,,,,,,,,,,,,,,,
